Price,Close,High,Low,Open,Volume
Ticker,TLT,TLT,TLT,TLT,TLT
Date,,,,,
2008-01-16,54.725433349609375,55.284680485899315,54.61589322506141,55.163607043816725,3505100
2008-01-17,55.434574127197266,55.515289742590575,54.73119142276605,54.748486997683024,2940500
2008-01-18,55.05405807495117,55.21548931802563,54.898393490178364,55.08865362608961,2676800
2008-01-22,55.64216613769531,55.70558621956195,54.94454963583626,55.58451271745491,5423500
2008-01-23,55.515350341796875,56.593487808092014,55.27896549677657,56.48970984663753,7636600
2008-01-24,54.402591705322266,55.20398603317897,54.39105838336364,55.0886792056339,5676700
2008-01-25,55.319313049316406,55.34814196606045,54.27000470049018,54.304600280318056,4371100
2008-01-28,55.11173629760742,55.348121009113775,54.97913388761356,55.16362744836367,1633500
2008-01-29,54.73697280883789,54.95605748118777,54.52941705664439,54.93299524220268,3100200
2008-01-30,54.37953186035156,54.63897443311633,53.95865356375513,54.59285433926671,3468000
2008-01-31,54.76578140258789,55.01946155907361,54.55822571067612,54.94451260314421,11441000
2008-02-01,55.09498596191406,55.1933378090361,54.70735644650202,54.96191832277985,4163700
2008-02-04,54.528038024902344,54.76524434084769,54.45861081717059,54.60903422694174,1729600
2008-02-05,54.9445915222168,55.31486112932128,54.82887951127047,55.19915353233684,2594600
2008-02-06,54.77677917480469,54.875131013951545,54.59164448360388,54.74785008613363,1339800
2008-02-07,53.596588134765625,54.690041497560706,53.255247559082534,54.690041497560706,5419700
2008-02-08,54.20984649658203,54.22720661250577,53.85693251016808,53.949502139243215,2832800
2008-02-11,54.435447692871094,54.78836147339847,54.2271749768821,54.54537295977774,2960200
2008-02-12,54.11145782470703,54.18088499935979,53.78168646953618,53.989963579534596,2897700
2008-02-13,53.538700103759766,54.04781949620373,53.45770393709732,53.76433291288516,3697500
2008-02-14,52.75191116333008,53.28417329884441,52.45106869098462,53.110611861939965,7505000
2008-02-15,53.1568489074707,53.26677415096005,52.91386044561363,53.00064330026525,3687800
2008-02-19,52.61879348754883,53.052703288976524,52.43944551542551,52.72871871637731,2911600
2008-02-20,52.98333740234375,52.98333740234375,52.393216967324236,52.42793279018411,2550100
2008-02-21,53.54450988769531,53.71807128509485,53.25523647806749,53.27259217641125,4197200
2008-02-22,53.23786544799805,53.718060268855076,53.15108697407536,53.50978310351856,1959700
2008-02-25,52.694007873535156,53.30726565324046,52.445232741661705,53.19734042330883,3460900
2008-02-26,52.71139144897461,52.844454721334266,52.4915452867502,52.62460855910985,2618900
2008-02-27,52.75765609741211,52.97750217567785,52.42209807219641,52.896506019792604,2494400
2008-02-28,53.694915771484375,53.71227146559024,53.336219656067534,53.42299812659686,3410900
2008-02-29,54.51642990112305,54.64949310298293,54.10565806766307,54.180871925544466,3822000
2008-03-03,54.375938415527344,54.7011241583447,54.14946914030477,54.39335844741778,2036900
2008-03-04,53.847503662109375,54.65466417666604,53.73136274938582,54.55013957037626,3401100
2008-03-05,53.20292282104492,54.03911503398417,53.13323829066593,54.03911503398417,3871200
2008-03-06,53.487483978271484,53.67911319914192,53.23197835044422,53.319082944505666,1342600
2008-03-07,53.557132720947266,54.20750380361854,53.27259094195786,54.17266376142422,3601300
2008-03-10,54.34691619873047,54.66049014521775,53.77784100091345,53.835909265746366,3579000
2008-03-11,53.88237762451172,54.02174237714793,53.54557541117575,54.004322336859104,3309200
2008-03-12,54.92179870605469,54.97986696530892,53.98688511199172,54.079793440733646,4752900
2008-03-13,54.492042541503906,55.27597895342765,54.155245120957446,55.183066264779775,5763500
2008-03-14,55.16566848754883,55.63602698010785,54.945007408514776,54.945007408514776,6174800
2008-03-17,55.5896110534668,55.926408827967435,55.34571720460878,55.50831015029713,3329300
2008-03-18,55.37471389770508,55.83926863580112,55.136628376092226,55.33987384296069,4022300
2008-03-19,56.292236328125,56.600002119195935,55.23537795843303,55.23537795843303,5206400
2008-03-20,56.43159103393555,56.762584958269535,56.25157811571013,56.3270664036025,3905900
2008-03-24,55.33987808227539,56.02509393678077,55.28180541282298,56.02509393678077,5596200
2008-03-25,55.57215881347656,55.6418433683749,55.32826951681732,55.38633776407096,2038200
2008-03-26,55.33987808227539,55.86249666476576,55.299229871852305,55.61860740222723,1652000
2008-03-27,54.9508056640625,55.37471218171299,54.898545583565394,54.95661381644735,2405700
2008-03-28,55.485069274902344,55.490872999511964,55.02051434733347,55.21794731183956,1745500
2008-03-31,55.682472229003906,55.932169592689554,55.554719471259375,55.81022498674843,2546300
2008-04-01,54.7762451171875,55.31275150541046,54.68877018561292,55.28942456037992,3821800
2008-04-02,54.892879486083984,55.31858847860324,54.81123739696964,54.81123739696964,3794200
2008-04-03,55.01532745361328,55.20777137454307,54.8870359554857,55.10863521497037,2839100
2008-04-04,55.516876220703125,55.726814350587006,55.39441305313109,55.49938211807304,1745200
2008-04-07,55.22529602050781,55.2719499269973,54.75877030309719,55.17864656317974,2231800
2008-04-08,55.03287124633789,55.54021815611486,54.96872321994912,55.50522994141648,1305200
2008-04-09,55.6043586730957,55.77347576990284,55.137832893192346,55.14366129541322,2883600
2008-04-10,55.417724609375,55.69181067219279,55.14947139553382,55.58100878743832,1846500
2008-04-11,55.79096984863281,55.93675998900188,55.67433951600237,55.75014878729596,1987700
2008-04-14,55.464393615722656,55.808456163368554,55.39441275641574,55.59851803460919,3195300
2008-04-15,54.7762451171875,55.155300187904096,54.75875102070455,55.06199240778193,2821600
2008-04-16,54.239749908447266,54.85206565735546,53.901515809529926,54.70044715714624,4691100
2008-04-17,54.146427154541016,54.33887110068764,53.79069905378255,54.22224083286761,2020000
2008-04-18,54.09979248046875,54.163940485298816,53.54579183783941,53.65076089581941,2199700
2008-04-21,54.315547943115234,54.39719002611166,53.82569544513669,53.88984343165671,2805800
2008-04-22,54.502174377441406,54.62463753636662,54.18143880382617,54.18143880382617,1799700
2008-04-23,54.32136917114258,54.601283553204894,53.95980827438995,54.28637653651562,1221100
2008-04-24,53.86069107055664,53.91900621657841,53.53995109369624,53.80237592453488,3213600
2008-04-25,53.545738220214844,53.79649713822922,53.35912724279646,53.73234919763322,1742000
2008-04-28,53.70904541015625,53.854835438114954,53.30666795841804,53.376644324376734,1883900
2008-04-29,53.913185119628906,54.1522830543471,53.73823964342767,53.87236406359914,1269100
2008-04-30,54.29802322387695,54.35050548370744,53.56324044214888,53.89564143521393,2827500
2008-05-01,54.30152893066406,54.81071711707115,54.06741926569746,54.68781054764953,3226500
2008-05-02,53.61684036254883,54.08506037815708,53.575871446078885,53.71633566465056,2730800
2008-05-05,53.61684036254883,53.76901253741306,53.34176143827476,53.763158559266785,1309300
2008-05-06,53.23053741455078,53.89189826349513,53.13689612712496,53.850929363007225,4037500
2008-05-07,53.45876693725586,53.51144376343753,53.03737465416774,53.10175496101587,3876200
2008-05-08,53.9387092590332,53.96211622677748,53.50560444610149,53.517312395247906,2829500
2008-05-09,54.1376838684082,54.354236211380105,53.96795437774477,54.27229845247678,2064300
2008-05-12,54.05576705932617,54.52398683332782,54.04991308420062,54.289876946327,1947400
2008-05-13,53.464603424072266,53.87429655777259,53.441192005123256,53.74553598618882,2123300
2008-05-14,53.488037109375,53.850907556235406,53.09590572560108,53.84505358274332,2600900
2008-05-15,53.97383117675781,54.038211509590894,53.31247038770437,53.35929325981476,2164300
2008-05-16,53.75137710571289,54.3659144777478,53.716262215403766,53.77478852100926,1902600
2008-05-19,53.82163619995117,53.99721966310184,53.43535883240184,53.99721966310184,1348200
2008-05-20,54.102603912353516,54.13771884163279,53.7865561530125,54.102603912353516,1466000
2008-05-21,54.1142692565918,54.237175887711366,53.763106815496926,53.874309966864836,1762100
2008-05-22,53.47634506225586,53.8040962035187,53.16614691467565,53.8040962035187,2855900
2008-05-23,53.7104377746582,54.02063584892544,53.66946889168304,53.74555714954645,1802000
2008-05-27,53.34756851196289,53.58752782165833,53.24807329733974,53.48217863403585,1985800
2008-05-28,52.873504638671875,53.06079608683847,52.75645194884164,52.990561793775996,3250700
2008-05-29,52.49306869506836,52.73302799180342,52.17116717658773,52.68035563347359,3302400
2008-05-30,52.8383674621582,52.93201314678536,52.70960687843186,52.75057574913824,2514600
2008-06-02,53.042213439941406,53.241927257369035,52.64278132358051,52.85424564880132,3076400
2008-06-03,53.424041748046875,53.69424976025833,52.7544059368441,52.901255974064135,2447700
2008-06-04,52.94824981689453,53.682500013469514,52.80727503397425,53.682500013469514,2813000
2008-06-05,52.631065368652344,52.883647673961015,52.542954428380284,52.76029415018356,2632200
2008-06-06,53.31243896484375,53.50627760874718,52.98936708915887,53.1244710957655,3864800
2008-06-09,53.31243896484375,53.68249944666758,52.97762105800101,53.14796763958872,1812000
2008-06-10,52.965824127197266,53.28302046856524,52.68974558110827,53.24777792446999,1935300
2008-06-11,52.84248352050781,53.28890860685756,52.69563357592608,52.89535183093965,2265400
2008-06-12,52.313838958740234,52.65453201081007,52.172864223282595,52.607538938488844,4413100
2008-06-13,52.202232360839844,52.59578923060111,52.09062494226353,52.260971456377895,1983600
2008-06-16,52.213966369628906,52.38431284453584,52.05537040002849,52.34319503897242,1756800
2008-06-17,52.319732666015625,52.43721090674653,52.03777861415079,52.36672575491104,1712200
2008-06-18,52.760276794433594,52.848387705721144,52.331472749637975,52.44895545852375,2590000
2008-06-19,52.448951721191406,52.71915521011424,52.29622645127614,52.584051224899426,1700500
2008-06-20,52.754371643066406,52.90709683731602,52.68388653918549,52.8307364809435,4580900
